 0.00000000e+00  0.00000000e+00  1.79999865e+00 
 1.00000000e-02  1.00000000e-02  1.80033800e+00 
 2.00000000e-02  2.00000000e-02  1.80031962e+00 
 3.00000000e-02  3.00000000e-02  1.79999749e+00 
 4.00000000e-02  4.00000000e-02  1.79999690e+00 
 5.00000000e-02  5.00000000e-02  1.79999618e+00 
 6.00000000e-02  6.00000000e-02  1.79999529e+00 
 7.00000000e-02  7.00000000e-02  1.79999419e+00 
 8.00000000e-02  8.00000000e-02  1.79999283e+00 
 9.00000000e-02  9.00000000e-02  1.79999115e+00 
 1.00000000e-01  1.00000000e-01  1.79998908e+00 
 1.10000000e-01  1.10000000e-01  1.79998653e+00 
 1.20000000e-01  1.20000000e-01  1.79998339e+00 
 1.30000000e-01  1.30000000e-01  1.79997952e+00 
 1.40000000e-01  1.40000000e-01  1.79997477e+00 
 1.50000000e-01  1.50000000e-01  1.79996892e+00 
 1.60000000e-01  1.60000000e-01  1.79996173e+00 
 1.70000000e-01  1.70000000e-01  1.79995291e+00 
 1.80000000e-01  1.80000000e-01  1.79994210e+00 
 1.90000000e-01  1.90000000e-01  1.79992885e+00 
 2.00000000e-01  2.00000000e-01  1.79991263e+00 
 2.10000000e-01  2.10000000e-01  1.79989281e+00 
 2.20000000e-01  2.20000000e-01  1.79986862e+00 
 2.30000000e-01  2.30000000e-01  1.79983912e+00 
 2.40000000e-01  2.40000000e-01  1.79980322e+00 
 2.50000000e-01  2.50000000e-01  1.79975959e+00 
 2.60000000e-01  2.60000000e-01  1.79970664e+00 
 2.70000000e-01  2.70000000e-01  1.79964251e+00 
 2.80000000e-01  2.80000000e-01  1.79956497e+00 
 2.90000000e-01  2.90000000e-01  1.79947141e+00 
 3.00000000e-01  3.00000000e-01  1.79935874e+00 
 3.10000000e-01  3.10000000e-01  1.79922334e+00 
 3.20000000e-01  3.20000000e-01  1.79906098e+00 
 3.30000000e-01  3.30000000e-01  1.79886674e+00 
 3.40000000e-01  3.40000000e-01  1.79863491e+00 
 3.50000000e-01  3.50000000e-01  1.79835890e+00 
 3.60000000e-01  3.60000000e-01  1.79803115e+00 
 3.70000000e-01  3.70000000e-01  1.79764302e+00 
 3.80000000e-01  3.80000000e-01  1.79718471e+00 
 3.90000000e-01  3.90000000e-01  1.79664519e+00 
 4.00000000e-01  4.00000000e-01  1.79601212e+00 
 4.10000000e-01  4.10000000e-01  1.79527183e+00 
 4.20000000e-01  4.20000000e-01  1.79440930e+00 
 4.30000000e-01  4.30000000e-01  1.79340823e+00 
 4.40000000e-01  4.40000000e-01  1.79225105e+00 
 4.50000000e-01  4.50000000e-01  1.79091904e+00 
 4.60000000e-01  4.60000000e-01  1.78939245e+00 
 4.70000000e-01  4.70000000e-01  1.78765065e+00 
 4.80000000e-01  4.80000000e-01  1.78567224e+00 
 4.90000000e-01  4.90000000e-01  1.78343517e+00 
 5.00000000e-01  5.00000000e-01  1.78091688e+00 
 5.10000000e-01  5.10000000e-01  1.77809428e+00 
 5.20000000e-01  5.20000000e-01  1.77494378e+00 
 5.30000000e-01  5.30000000e-01  1.77144118e+00 
 5.40000000e-01  5.40000000e-01  1.76756153e+00 
 5.50000000e-01  5.50000000e-01  1.76327883e+00 
 5.60000000e-01  5.60000000e-01  1.75856571e+00 
 5.70000000e-01  5.70000000e-01  1.75339295e+00 
 5.80000000e-01  5.80000000e-01  1.74772890e+00 
 5.90000000e-01  5.90000000e-01  1.74153873e+00 
 6.00000000e-01  6.00000000e-01  1.73478357e+00 
 6.10000000e-01  6.10000000e-01  1.72741931e+00 
 6.20000000e-01  6.20000000e-01  1.71939525e+00 
 6.30000000e-01  6.30000000e-01  1.71065222e+00 
 6.40000000e-01  6.40000000e-01  1.70112024e+00 
 6.50000000e-01  6.50000000e-01  1.69071528e+00 
 6.60000000e-01  6.60000000e-01  1.67933495e+00 
 6.70000000e-01  6.70000000e-01  1.66742653e+00 
 6.80000000e-01  6.80000000e-01  1.65379681e+00 
 6.90000000e-01  6.90000000e-01  1.63870360e+00 
 7.00000000e-01  7.00000000e-01  1.62190499e+00 
 7.10000000e-01  7.10000000e-01  1.60304456e+00 
 7.20000000e-01  7.20000000e-01  1.58161575e+00 
 7.30000000e-01  7.30000000e-01  1.55476768e+00 
 7.40000000e-01  7.40000000e-01  1.52452679e+00 
 7.50000000e-01  7.50000000e-01  1.48663367e+00 
 7.60000000e-01  7.60000000e-01  1.43465709e+00 
 7.70000000e-01  7.70000000e-01  1.34498763e+00 
 7.80000000e-01  7.80000000e-01  1.16723366e+00 
